docid,source,sourcetype,target,targettype,type
75,Pathrag,Paper,Boyu Chen,Author,AUTHORED
75,Pathrag,Paper,Zirui Guo,Author,AUTHORED
75,Pathrag,Paper,Zidan Yang,Author,AUTHORED
75,Pathrag,Paper,Yuluo Chen,Author,AUTHORED
75,Pathrag,Paper,Junze Chen,Author,AUTHORED
75,Pathrag,Paper,Zhenghao Liu,Author,AUTHORED
75,Pathrag,Paper,Chuan Shi,Author,AUTHORED
75,Pathrag,Paper,Cheng Yang,Author,AUTHORED
76,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Lingxiao Guan,Author,AUTHORED
76,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Yuanhao Huang,Author,AUTHORED
76,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Jie Liu,Author,AUTHORED
76,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Retrieval Augmented Generation,Topic,INCLUDES
76,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Biomedical Tasks,Topic,INCLUDES
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Yuan Sui,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Yufei He,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Nian Liu,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Xiaoxin He,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Kun Wang,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Bryan Hooi,Author,AUTHORED
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Large Language Models,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Knowledge Graphs,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Factuality,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Reasoning,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Beam Search,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Path-Rag Module,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Computational Costs,Topic,COVERS
77,Fidelis: Faithful Reasoning In Large Language Model For Knowledge Graph Question Answering,Paper,Interpretability,Topic,COVERS
78,Agentic Reasoning,Topic,Large Language Model (Llm),Topic,RELATED_TO
78,Agentic Reasoning,Topic,Mind Map Agent,Topic,INCLUDES
78,Junde Wu,Author,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,AUTHORED
78,Jiayuan Zhu,Author,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,AUTHORED
78,Yuyuan Liu,Author,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,AUTHORED
79,Mag-Rag,Paper,Automated Optimization Modeling,Topic,COVERS
79,Mag-Rag,Paper,Large Language Models,Topic,COVERS
79,Mag-Rag,Paper,Prompt Engineering,Topic,COVERS
79,Mag-Rag,Paper,Sensor Array Signal Processing,Topic,COVERS
79,Mag-Rag,Paper,Retrieval-Augmented Generation,Topic,COVERS
79,Mag-Rag,Paper,Multi-Agent Structure,Topic,COVERS
79,Mag-Rag,Paper,Graph-Based Rag Process,Topic,COVERS
80,Hybrid Rag System,Paper,Retrieval-Augmented Generation,Topic,COVERS
80,Hybrid Rag System,Paper,Ye Yuan,Author,AUTHORED
80,Hybrid Rag System,Paper,Chengwu Liu,Author,AUTHORED
80,Hybrid Rag System,Paper,Jingyang Yuan,Author,AUTHORED
80,Hybrid Rag System,Paper,Gongbo Sun,Author,AUTHORED
80,Hybrid Rag System,Paper,Siqi Li,Author,AUTHORED
80,Hybrid Rag System,Paper,Ming Zhang,Author,AUTHORED
80,Hybrid Rag System,Paper,Crag Dataset,Topic,INCLUDES
80,Hybrid Rag System,Paper,Meta Crag Kdd Cup 2024 Competition,Topic,INCLUDES
80,Hybrid Rag System,Paper,Baseline Model,Topic,RELATED_TO
81,Simgrag,Topic,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,COVERS
81,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,Yuzheng Cai,Author,AUTHORED
81,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,Zhenyue Guo,Author,AUTHORED
81,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,Yiwen Pei,Author,AUTHORED
81,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,Wanrui Bian,Author,AUTHORED
81,Knowledge Graphs Driven Retrieval-Augmented Generation,Paper,Weiguo Zheng,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yingli Zhou,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yaodong Su,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Youran Sun,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Shu Wang,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Taotao Wang,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Runyuan He,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yongwei Zhang,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Sicong Liang,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Xilin Liu,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yuchi Ma,Author,AUTHORED
82,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yixiang Fang,Author,AUTHORED
83,Retrieval Augmented Generation (Rag),Topic,Large Language Model (Llm),Topic,RELATED_TO
83,G-Rag,Topic,Graph Neural Networks (Gnns),Topic,RELATED_TO
83,G-Rag,Topic,Abstract Meaning Representation Graphs,Topic,RELATED_TO
83,G-Rag,Topic,Retrieval Augmented Generation (Rag),Topic,COVERS
83,Palm 2,Topic,G-Rag,Topic,RELATED_TO
83,Jialin Dong,Author,G-Rag,Topic,AUTHORED
83,Bahare Fatemi,Author,G-Rag,Topic,AUTHORED
83,Bryan Perozzi,Author,G-Rag,Topic,AUTHORED
83,Lin F. Yang,Author,G-Rag,Topic,AUTHORED
83,Anton Tsitsulin,Author,G-Rag,Topic,AUTHORED
84,Ontologyrag,Paper,Biomedical Ontologies,Topic,COVERS
84,Ontologyrag,Paper,Biomedical Code Mapping,Topic,COVERS
84,Ontologyrag,Paper,Hui Feng,Author,AUTHORED
84,Ontologyrag,Paper,Yuntzu Yin,Author,AUTHORED
84,Ontologyrag,Paper,Emiliano Reynares,Author,AUTHORED
84,Ontologyrag,Paper,Jay Nanavati,Author,AUTHORED
85,Pg-Rag,Topic,Retrieval-Augmented Generation (Rag),Topic,COVERS
85,Pg-Rag,Topic,Kgp-Llama,Topic,RELATED_TO
85,Xun Liang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Simin Niu,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Zhiyu Li,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Sensen Zhang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Shichao Song,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Hanyu Wang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Jiawei Yang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Feiyu Xiong,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Bo Tang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
85,Chenyang Xi,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
86,Graph Rag,Paper,Material Science,Topic,COVERS
86,Graph Rag,Paper,G-Rag,Topic,RELATED_TO
86,G-Rag,Topic,Graph Databases,Topic,INCLUDES
86,G-Rag,Topic,Retrieval Accuracy,Topic,RELATED_TO
86,G-Rag,Topic,Contextual Understanding,Topic,RELATED_TO
86,Large Language Models,Topic,Traditional Retrieval-Augmented Generation Approaches,Topic,RELATED_TO
86,Traditional Retrieval-Augmented Generation Approaches,Topic,Outdated Information,Topic,RELATED_TO
86,Traditional Retrieval-Augmented Generation Approaches,Topic,Hallucinations,Topic,RELATED_TO
86,Traditional Retrieval-Augmented Generation Approaches,Topic,Limited Interpretability,Topic,RELATED_TO
86,Traditional Retrieval-Augmented Generation Approaches,Topic,Inaccurate Retrieval,Topic,RELATED_TO
86,Material Science Documents,Topic,External Wikipedia Knowledge Bases,Topic,RELATED_TO
86,Agent-Based Parsing Technique,Topic,Material Science Documents,Topic,RELATED_TO
87,Slide,Topic,Divyansh Singh,Author,AUTHORED
87,Slide,Topic,Manuel Nunez Martinez,Author,AUTHORED
87,Slide,Topic,Bonnie J. Dorr,Author,AUTHORED
87,Slide,Topic,Sonja Schmer Galunder,Author,AUTHORED
87,Slide,Topic,Graphrag,Topic,RELATED_TO
87,Slide,Topic,English,Topic,RELATED_TO
87,Slide,Topic,Afrikaans,Topic,RELATED_TO
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Yingjian Chen,Author,AUTHORED
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Feiyang Li,Author,AUTHORED
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Xingyu Song,Author,AUTHORED
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Tianxiao Li,Author,AUTHORED
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Issey Sukeda,Author,AUTHORED
88,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Irene Li,Author,AUTHORED
88,Large Language Models,Topic,Japanese Medical Qa,Topic,RELATED_TO
88,Retrieval-Augmented Generation,Topic,Japanese Medical Qa,Topic,RELATED_TO
88,Knowledge Graph,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
88,Open-Source Llms,Topic,Small-Scale Llms,Topic,RELATED_TO
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Knowledge Graph Based Retrieval-Augmented Generation (Kg-Rag),Topic,COVERS
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Large Language Model (Llm),Topic,COVERS
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Question Answering (Qa),Topic,COVERS
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Knowledge Graphs (Kgs),Topic,COVERS
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Dongzhuoran Zhou,Author,AUTHORED
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Yuqicheng Zhu,Author,AUTHORED
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Yuan He,Author,AUTHORED
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Jiaoyan Chen,Author,AUTHORED
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Evgeny Kharlamov,Author,AUTHORED
89,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,Steffen Staab,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
90,Knowledge Augmented Generation (Kag),Topic,Ant Group,Topic,INCLUDES
90,Ant Group,Topic,E-Government Q&A,Topic,INCLUDES
90,Ant Group,Topic,E-Health Q&A,Topic,INCLUDES
90,Knowledge Augmented Generation (Kag),Topic,Lei Liang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Mengshu Sun,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zhengke Gui,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zhongshu Zhu,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zhouyu Jiang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Ling Zhong,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Yuan Qu,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Peilong Zhao,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zhongpu Bo,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Jin Yang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Huaidong Xiong,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Lin Yuan,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Jun Xu,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zaoyang Wang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Zhiqiang Zhang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Wen Zhang,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Huajun Chen,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Wenguang Chen,Author,AUTHORED
90,Knowledge Augmented Generation (Kag),Topic,Jun Zhou,Author,AUTHORED
91,Graphinsight,Topic,Large Language Models,Topic,COVERS
91,Graphinsight,Topic,Yukun Cao,Author,AUTHORED
91,Graphinsight,Topic,Shuo Han,Author,AUTHORED
91,Graphinsight,Topic,Zengyi Gao,Author,AUTHORED
91,Graphinsight,Topic,Zezhong Ding,Author,AUTHORED
91,Graphinsight,Topic,Xike Xie,Author,AUTHORED
91,Graphinsight,Topic,S. Kevin Zhou,Author,AUTHORED
92,Graphjudger,Paper,Haoyu Huang,Author,AUTHORED
92,Graphjudger,Paper,Chong Chen,Author,AUTHORED
92,Graphjudger,Paper,Conghui He,Author,AUTHORED
92,Graphjudger,Paper,Yang Li,Author,AUTHORED
92,Graphjudger,Paper,Jiawei Jiang,Author,AUTHORED
92,Graphjudger,Paper,Wentao Zhang,Author,AUTHORED
92,Knowledge Graph Construction,Topic,Graphjudger,Paper,COVERS
92,Large Language Models,Topic,Graphjudger,Paper,RELATED_TO
92,Graphrag Systems,Topic,Knowledge Graph Construction,Topic,RELATED_TO
92,Recommendation Systems,Topic,Knowledge Graph Construction,Topic,RELATED_TO
92,Entity-Centric Iterative Text Denoising,Topic,Graphjudger,Paper,INCLUDES
92,Knowledge Aware Instruction Tuning,Topic,Graphjudger,Paper,INCLUDES
92,Graph Judgement,Topic,Graphjudger,Paper,INCLUDES
92,Domain-Specific Documents,Topic,Graphjudger,Paper,RELATED_TO
92,Hallucinations Phenomenon,Topic,Graphjudger,Paper,RELATED_TO
92,General Text-Graph Pair Datasets,Topic,Graphjudger,Paper,RELATED_TO
92,Domain-Specific Text-Graph Pair Dataset,Topic,Graphjudger,Paper,RELATED_TO
93,Large Language Models,Topic,Retrieval-Augmented Generation (Rag) Framework,Topic,RELATED_TO
93,Retrieval-Augmented Generation (Rag) Framework,Topic,Knowledge Graphs,Topic,RELATED_TO
93,Multi-Objective Multi-Armed Bandit Enhanced Rag Framework,Topic,Knowledge Graphs,Topic,RELATED_TO
93,Xiaqiang Tang,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
93,Jian Li,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
93,Nan Du,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
93,Sihong Xie,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Large Language Models,Topic,COVERS
94,Are Large Language Models In-Context Graph Learners?,Paper,Graph Neural Networks,Topic,COVERS
94,Are Large Language Models In-Context Graph Learners?,Paper,Retrieval-Augmented Generation,Topic,COVERS
94,Are Large Language Models In-Context Graph Learners?,Paper,Jintang Li,Author,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Ruofan Wu,Author,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Yuchang Zhu,Author,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Huizhe Zhang,Author,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Liang Chen,Author,AUTHORED
94,Are Large Language Models In-Context Graph Learners?,Paper,Zibin Zheng,Author,AUTHORED
95,Causal Analysis Of Tweets Dataset,Topic,Knowledge Graphs,Topic,RELATED_TO
95,Causal Analysis Of Tweets Dataset,Topic,Large Language Models,Topic,RELATED_TO
95,Retrieval-Augmented Generation,Topic,Knowledge Graphs,Topic,RELATED_TO
95,Retrieval-Augmented Generation,Topic,Large Language Models,Topic,RELATED_TO
95,Gpt-3.5 Turbo,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
95,Rahul Ravi,Author,Pragyan,Topic,AUTHORED
95,Gouri Ginde,Author,Pragyan,Topic,AUTHORED
95,Jon Rokne,Author,Pragyan,Topic,AUTHORED
95,Improved Interpretability,Topic,Actionable Insights,Topic,RELATED_TO
95,Informed Decision-Making,Topic,Improved Interpretability,Topic,RELATED_TO
95,Quantitative Analysis,Topic,Bleu,Topic,RELATED_TO
95,Quantitative Analysis,Topic,Cosine Similarity,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Large Language Models,Topic,INCLUDES
96,Agentic Generative Ai,Topic,Retrieval-Augmented Generation,Topic,INCLUDES
96,Agentic Generative Ai,Topic,Knowledge Graphs,Topic,INCLUDES
96,Agentic Generative Ai,Topic,Vector Stores,Topic,INCLUDES
96,Agentic Generative Ai,Topic,Legal Systems,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Research,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Recommender Systems,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Cybersecurity,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Global Security,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Proliferation Research,Topic,RELATED_TO
96,Legal Domain,Topic,Complex Data,Topic,INCLUDES
96,Legal Domain,Topic,Legal Documents,Topic,INCLUDES
96,Legal Domain,Topic,Ai Agents,Topic,RELATED_TO
96,Ai Agents,Topic,Legal Trends,Topic,RELATED_TO
96,Legal Documents,Topic,Justia,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Non-Negative Matrix Factorization,Topic,INCLUDES
96,Agentic Generative Ai,Topic,Computational Law,Topic,RELATED_TO
96,Agentic Generative Ai,Topic,Ai,Topic,RELATED_TO
96,Ryan C. Barron,Author,Agentic Generative Ai,Topic,AUTHORED
96,Maksim E. Eren,Author,Agentic Generative Ai,Topic,AUTHORED
96,Olga M. Serafimova,Author,Agentic Generative Ai,Topic,AUTHORED
96,Cynthia Matuszek,Author,Agentic Generative Ai,Topic,AUTHORED
96,Boian S. Alexandrov,Author,Agentic Generative Ai,Topic,AUTHORED
97,Hykge,Topic,Large Language Models,Topic,RELATED_TO
97,Hykge,Topic,Knowledge Graphs,Topic,RELATED_TO
97,Xinke Jiang,Author,Hykge,Topic,AUTHORED
97,Ruizhe Zhang,Author,Hykge,Topic,AUTHORED
97,Yongxin Xu,Author,Hykge,Topic,AUTHORED
97,Rihong Qiu,Author,Hykge,Topic,AUTHORED
97,Yue Fang,Author,Hykge,Topic,AUTHORED
97,Zhiyuan Wang,Author,Hykge,Topic,AUTHORED
97,Jinyi Tang,Author,Hykge,Topic,AUTHORED
97,Hongxin Ding,Author,Hykge,Topic,AUTHORED
97,Xu Chu,Author,Hykge,Topic,AUTHORED
97,Junfeng Zhao,Author,Hykge,Topic,AUTHORED
97,Yasha Wang,Author,Hykge,Topic,AUTHORED
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Han Zhang,Author,AUTHORED
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Langshi Zhou,Author,AUTHORED
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Hanfang Yang,Author,AUTHORED
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Active Self-Reflection Framework For Knowledge Graph Reasoning Arg,Topic,INCLUDES
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Large Language Models (Llms),Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Graphs,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reasoning Process,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Iterative Reasoning,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Structured Graphs,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Retrieval,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reflective Critique,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reasoning Paths,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Interpretability,Topic,RELATED_TO
98,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Graph Reasoning Tasks,Topic,RELATED_TO
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Graph-Based Retrieval-Augmented Generation (Rag) Methods,Topic,COVERS
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Hirag,Topic,INCLUDES
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Haoyu Huang,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Yongfeng Huang,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Junjie Yang,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Zhenyu Pan,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Yongqiang Chen,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Kaili Ma,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Hongzhi Chen,Author,AUTHORED
99,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,James Cheng,Author,AUTHORED
