docid|source|sourcetype|target|targettype|type
777|Covariate Adjustment|Topic|Randomized Clinical Trials|Topic|RELATED_TO
777|Covariate Adjustment|Topic|Treatment Effects|Topic|RELATED_TO
777|Covariate Adjusted Pseudovalue Regression|Topic|Restricted Mean Survival Times (Rmst)|Topic|RELATED_TO
777|Yunfan Li|Author|Covariate Adjusted Pseudovalue Regression|Topic|AUTHORED
777|Jessica L. Ross|Author|Covariate Adjusted Pseudovalue Regression|Topic|AUTHORED
777|Aaron M. Smith|Author|Covariate Adjusted Pseudovalue Regression|Topic|AUTHORED
777|David P. Miller|Author|Covariate Adjusted Pseudovalue Regression|Topic|AUTHORED
778|Bayesian Arc Length Survival Analysis Model (Balsam)|Paper|Hiv/Aids Clinical Trial|Topic|RELATED_TO
778|Bayesian Arc Length Survival Analysis Model (Balsam)|Paper|Cumulative Variations|Topic|DISCUSSES
778|Bayesian Arc Length Survival Analysis Model (Balsam)|Paper|Cd4 Count|Topic|DISCUSSES
778|Cox Proportional Hazards Model|Topic|Hazard Rate|Topic|RELATED_TO
778|Arc Length|Topic|Cumulative Variations|Topic|RELATED_TO
778|Stochastic Volatility|Topic|Cumulative Variations|Topic|RELATED_TO
779|Pro Development|Topic|Qualitative Research|Topic|RELATED_TO
779|Qualitative Research|Topic|Saturation|Topic|RELATED_TO
779|Saturation|Topic|Fda Guidance|Topic|RELATED_TO
779|Chris Barker|Author|Saturation|Topic|AUTHORED
779|Francis 2010|Author|Saturation|Topic|AUTHORED
779|Mason 2010|Author|Saturation|Topic|AUTHORED
779|Marshall 2013|Author|Saturation|Topic|AUTHORED
779|Guest 2006|Author|Saturation|Topic|AUTHORED
780|Ulrich Schimmack|Author|False Positive Risk|Topic|AUTHORED
780|František Bartoš|Author|False Positive Risk|Topic|AUTHORED
780|False Positive Risk|Topic|Publication Bias|Topic|RELATED_TO
780|False Positive Risk|Topic|Medical Research|Topic|RELATED_TO
780|Clinical Trials|Topic|Medical Research|Topic|RELATED_TO
780|Significance Criterion|Topic|False Positive Risk|Topic|RELATED_TO
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Heterogeneous Treatment Effects|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Precision Medicine|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Randomized Clinical Trials|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|High-Dimensional Predictive Markers|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Two-Stage Statistical Learning Procedure|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Optimal Efficiency Augmentation|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Extreme Gradient Boosting Trees|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Mean Difference|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Risk Ratio|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Specialized Loss Functions|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Permutation Test|Topic|DISCUSSES
781|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|Prostate Cancer Prevention Trial|Topic|DISCUSSES
781|Heng Chen|Author|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|AUTHORED
781|Michael L. Leblanc|Author|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|AUTHORED
781|James Y. Dai|Author|Augmented Learning Of Heterogeneous Treatment Effects Via Gradient Boosting Trees|Paper|AUTHORED
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Bayesian Information Borrowing Methods|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Test-Then-Pool Methods|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Equivalence-Based Test-Then-Pool Methods|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Monte Carlo Simulations|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Clinical Trial Data|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Rare And Pediatric Diseases|Topic|RELATED_TO
782|Dynamic Borrowing Method For Historical Information Using A Frequentist Approach For Hybrid Control Design|Paper|Statistical Hypothesis Testing|Topic|RELATED_TO
783|Aipw Estimator|Topic|Marlena S. Bannick|Author|AUTHORED
783|Aipw Estimator|Topic|Jun Shao|Author|AUTHORED
783|Aipw Estimator|Topic|Jingyi Liu|Author|AUTHORED
783|Aipw Estimator|Topic|Yu Du|Author|AUTHORED
783|Aipw Estimator|Topic|Yanyao Yi|Author|AUTHORED
783|Aipw Estimator|Topic|Ting Ye|Author|AUTHORED
783|Aipw Estimator|Topic|R Package Robincar|Topic|RELATED_TO
784|Prognostic Model For Ich|Paper|Intracerebral Hemorrhage|Topic|DISCUSSES
784|Wenao Ma|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Cheng Chen|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Jill Abrigo|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Calvin Hoi-Kwan Mak|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Yuqi Gong|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Nga Yan Chan|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Chu Han|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Zaiyi Liu|Author|Prognostic Model For Ich|Paper|AUTHORED
784|Qi Dou|Author|Prognostic Model For Ich|Paper|AUTHORED
785|Randomized Clinical Trials|Topic|Difference In Proportions|Topic|RELATED_TO
785|Difference In Proportions|Topic|Treatment Effect|Topic|DISCUSSES
785|Prognostic Baseline Covariates|Topic|Standardization|Topic|RELATED_TO
785|Standardization|Topic|G-Computation|Topic|RELATED_TO
785|G-Computation|Topic|Unconditional Difference In Proportions|Topic|RELATED_TO
785|Uncertainty And Confidence Intervals|Topic|Small Sample Sizes|Topic|RELATED_TO
785|Robust Sandwich Estimator|Topic|Finite Sample Performance|Topic|RELATED_TO
785|Jialuo Liu|Author|Randomized Clinical Trials|Topic|AUTHORED
785|Dong Xi|Author|Randomized Clinical Trials|Topic|AUTHORED
786|N-Of-1 Trial Study Design|Topic|Personalized Adaptive Interventions|Topic|RELATED_TO
786|Online Reinforcement Learning Agent|Topic|N-Of-1 Trial Study Design|Topic|RELATED_TO
786|Physical Exercise Recommendations|Topic|Endometriosis|Topic|RELATED_TO
786|Dominik Meier|Author|N-Of-1 Trial Study Design|Topic|AUTHORED
786|Ipek Ensari|Author|N-Of-1 Trial Study Design|Topic|AUTHORED
786|Stefan Konigorski|Author|N-Of-1 Trial Study Design|Topic|AUTHORED
787|Estimands And Cumulative Incidence Function Regression In Clinical Trials: Some New Results On Interpretability And Robustness|Paper|Fine-Gray Model|Topic|DISCUSSES
787|Estimands And Cumulative Incidence Function Regression In Clinical Trials: Some New Results On Interpretability And Robustness|Paper|Direct Binomial Regression|Topic|DISCUSSES
787|Estimands And Cumulative Incidence Function Regression In Clinical Trials: Some New Results On Interpretability And Robustness|Paper|Cumulative Incidence Function Regression|Topic|DISCUSSES
787|Estimands And Cumulative Incidence Function Regression In Clinical Trials: Some New Results On Interpretability And Robustness|Paper|Breast Cancer Metastatic To Bone|Topic|RELATED_TO
788|Constrained Markov Decision Process (Cmdp)|Topic|Stef Baas|Author|AUTHORED
788|Constrained Markov Decision Process (Cmdp)|Topic|Aleida Braaksma|Author|AUTHORED
788|Constrained Markov Decision Process (Cmdp)|Topic|Richard J. Boucherie|Author|AUTHORED
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Network Meta-Analysis|Topic|DISCUSSES
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Publication Bias|Topic|DISCUSSES
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Inverse Probability Weighting|Topic|DISCUSSES
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Ao Huang|Author|AUTHORED
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Yi Zhou|Author|AUTHORED
789|Publication Bias Adjustment In Network Meta-Analysis: An Inverse Probability Weighting Approach Using Clinical Trial Registries|Paper|Satoshi Hattori|Author|AUTHORED
790|Log-Rank Test|Topic|Cox Proportional Hazards Model|Topic|RELATED_TO
790|Time-To-Event Data|Topic|Clinical Trials|Topic|RELATED_TO
790|Proportional Hazards|Topic|Log-Rank Test|Topic|DISCUSSES
790|Proportional Hazards|Topic|Cox Proportional Hazards Model|Topic|DISCUSSES
790|Immunotherapies|Topic|Proportional Hazards|Topic|RELATED_TO
790|Two-Stage Test Procedure|Topic|Permutation Test Framework|Topic|RELATED_TO
790|Two-Stage Test Procedure|Topic|Log-Rank Test|Topic|DISCUSSES
790|Two-Stage Test Procedure|Topic|Cox Proportional Hazards Model|Topic|DISCUSSES
790|Jonas Brugger|Author|Two-Stage Test Procedure|Topic|AUTHORED
790|Tim Friede|Author|Two-Stage Test Procedure|Topic|AUTHORED
790|Florian Klinglmüller|Author|Two-Stage Test Procedure|Topic|AUTHORED
790|Martin Posch|Author|Two-Stage Test Procedure|Topic|AUTHORED
790|Robin Ristl|Author|Two-Stage Test Procedure|Topic|AUTHORED
790|Franz König|Author|Two-Stage Test Procedure|Topic|AUTHORED
791|American Statistical Association|Topic|Interval Null Hypothesis Framework|Topic|DISCUSSES
791|Interval Null Hypothesis Framework|Topic|Bayes Factor-Based Tests|Topic|RELATED_TO
791|Bayesian Hypothesis Testing|Topic|Bayes Factor-Based Tests|Topic|RELATED_TO
791|Abhisek Chakraborty|Author|Interval Null Hypothesis Framework|Topic|AUTHORED
791|Megan H. Murray|Author|Interval Null Hypothesis Framework|Topic|AUTHORED
791|Ilya Lipkovich|Author|Interval Null Hypothesis Framework|Topic|AUTHORED
791|Yu Du|Author|Interval Null Hypothesis Framework|Topic|AUTHORED
792|Clinical Trial|Topic|Continuous Glucose Monitoring|Topic|RELATED_TO
792|Type 1 Diabetes|Topic|Glycemic Control|Topic|RELATED_TO
792|Multilevel Functional Model|Topic|Cgm Distributions|Topic|RELATED_TO
792|The Juvenile Diabetes Research Foundation Continuous Glucose Monitoring Group|Author|Clinical Trial|Topic|AUTHORED
792|Marcos Matabuena|Author|Clinical Trial|Topic|AUTHORED
792|Ciprian M. Crainiceanu|Author|Clinical Trial|Topic|AUTHORED
792|Multilevel Functional Model|Topic|Github|Topic|RELATED_TO
793|Clinical Trials|Topic|Drug Development|Topic|RELATED_TO
793|Global Win Probability|Topic|Winp|Topic|RELATED_TO
793|Sample Size Formula|Topic|Global Win Probability|Topic|DISCUSSES
793|Confidence Interval|Topic|Sample Size Formula|Topic|DISCUSSES
793|Probability|Topic|Sample Size Formula|Topic|DISCUSSES
793|Receiver Operating Characteristic Curve|Topic|Auc|Topic|RELATED_TO
793|Auc|Topic|Global Win Probability|Topic|RELATED_TO
793|Parkinson'S Disease Clinical Trial|Topic|Sample Size Formula|Topic|DISCUSSES
793|Di Shu|Author|Sample Size Formula|Topic|AUTHORED
793|Guangyong Zou|Author|Sample Size Formula|Topic|AUTHORED
794|Multi-Regional Clinical Trials (Mrcts)|Topic|Restricted Mean Survival Time|Topic|DISCUSSES
794|Restricted Mean Survival Time|Topic|Acute Coronary Syndromes|Topic|RELATED_TO
794|Kaiyuan Hua|Author|Multi-Regional Clinical Trials (Mrcts)|Topic|AUTHORED
794|Hwanhee Hong|Author|Multi-Regional Clinical Trials (Mrcts)|Topic|AUTHORED
794|Xiaofei Wang|Author|Multi-Regional Clinical Trials (Mrcts)|Topic|AUTHORED
795|Safe And Reliable Natural Language Inference|Topic|Clinical Trial Reports|Topic|RELATED_TO
795|Data Augmentation Technique|Topic|Biomedical Natural Language Inference|Topic|RELATED_TO
795|Synthetic Examples|Topic|Semantic Perturbations|Topic|RELATED_TO
795|Synthetic Examples|Topic|Domain-Specific Vocabulary Replacement|Topic|RELATED_TO
795|Biomedical Natural Language Inference|Topic|Numerical And Quantitative Reasoning|Topic|RELATED_TO
795|Data Augmentation Technique|Topic|Multi-Task Learning|Topic|RELATED_TO
795|Multi-Task Learning|Topic|Deberta Architecture|Topic|RELATED_TO
795|Deberta Architecture|Topic|Nli4Ct 2024 Benchmark|Topic|RELATED_TO
795|Dke-Research|Author|Yuqi Wang|Author|AUTHORED
795|Dke-Research|Author|Zeqiang Wang|Author|AUTHORED
795|Dke-Research|Author|Wei Wang|Author|AUTHORED
795|Dke-Research|Author|Qi Chen|Author|AUTHORED
795|Dke-Research|Author|Kaizhu Huang|Author|AUTHORED
795|Dke-Research|Author|Anh Nguyen|Author|AUTHORED
795|Dke-Research|Author|Suparna De|Author|AUTHORED
796|Piecewise Exponential Hazard Model|Topic|Parametric Assumptions|Topic|RELATED_TO
796|Pwexp Package|Topic|Piecewise Exponential Hazard Model|Topic|AUTHORED
796|Tianchen Xu|Author|Pwexp Package|Topic|AUTHORED
796|Rachael Wen|Author|Pwexp Package|Topic|AUTHORED
797|Covariate-Adaptive Randomization|Topic|Interventional Studies|Topic|RELATED_TO
797|Covariate-Adaptive Randomization|Topic|Clinical Trials|Topic|RELATED_TO
797|Covariate-Adaptive Randomization|Topic|Development Economics|Topic|RELATED_TO
797|Bugni Et Al. (2018, 2019)|Author|Covariate-Adaptive Randomization|Topic|DISCUSSES
797|Jiahui Xin|Author|Inference Under Covariate-Adaptive Randomization|Topic|AUTHORED
797|Hanzhong Liu|Author|Inference Under Covariate-Adaptive Randomization|Topic|AUTHORED
797|Wei Ma|Author|Inference Under Covariate-Adaptive Randomization|Topic|AUTHORED
797|Inference Under Covariate-Adaptive Randomization|Topic|Weighted Regression Adjustment|Topic|RELATED_TO
797|Inference Under Covariate-Adaptive Randomization|Topic|Asymptotic Theory|Topic|RELATED_TO
797|Inference Under Covariate-Adaptive Randomization|Topic|Practical Algorithms|Topic|RELATED_TO
797|Stratified Block Randomization|Topic|Covariate-Adaptive Randomization|Topic|RELATED_TO
797|Simple Randomization|Topic|Stratified Block Randomization|Topic|RELATED_TO
798|Average Hazard|Topic|Cox'S Hazard Ratio|Topic|RELATED_TO
798|Uno And Horiguchi|Author|Average Hazard|Topic|AUTHORED
798|Comparative Effectiveness Research|Topic|Average Hazard|Topic|RELATED_TO
798|Hong Xiong|Author|Comparative Effectiveness Research With Average Hazard For Censored Time-To-Event Outcomes: A Numerical Study|Paper|AUTHORED
798|Jean Connors|Author|Comparative Effectiveness Research With Average Hazard For Censored Time-To-Event Outcomes: A Numerical Study|Paper|AUTHORED
798|Deb Schrag|Author|Comparative Effectiveness Research With Average Hazard For Censored Time-To-Event Outcomes: A Numerical Study|Paper|AUTHORED
798|Hajime Uno|Author|Comparative Effectiveness Research With Average Hazard For Censored Time-To-Event Outcomes: A Numerical Study|Paper|AUTHORED
799|Win Ratio With Multiple Thresholds|Topic|Cardiovascular Clinical Trials|Topic|RELATED_TO
799|Pocock Et Al. (2012)|Author|Win Ratio With Multiple Thresholds|Topic|DISCUSSES
799|Yunhan Mou|Author|Win Ratio With Multiple Thresholds|Topic|AUTHORED
799|Tassos Kyriakides|Author|Win Ratio With Multiple Thresholds|Topic|AUTHORED
799|Scott Hummel|Author|Win Ratio With Multiple Thresholds|Topic|AUTHORED
799|Fan Li|Author|Win Ratio With Multiple Thresholds|Topic|AUTHORED
799|Yuan Huang|Author|Win Ratio With Multiple Thresholds|Topic|AUTHORED
800|Semeval-2024 Safe Biomedical Natural Language Inference For Clinical Trials|Topic|Mistral-7B|Topic|RELATED_TO
800|Semeval-2024 Safe Biomedical Natural Language Inference For Clinical Trials|Topic|Clinical Trial Reports|Topic|RELATED_TO
800|Mistral-7B|Topic|Artur Guimarães|Author|AUTHORED
800|Mistral-7B|Topic|Bruno Martins|Author|AUTHORED
800|Mistral-7B|Topic|João Magalhães|Author|AUTHORED
801|International Council For Harmonisation Of Technical Requirements For Pharmaceuticals For Human Use (Ich) E9 (R1) Addendum|Topic|Treatment Policy Strategy|Topic|RELATED_TO
801|Treatment Policy Strategy|Topic|Missing Values|Topic|RELATED_TO
801|Missing Values|Topic|Hypothetical Strategy|Topic|RELATED_TO
801|Hypothetical Strategy|Topic|Retrieved Dropout Imputation|Topic|RELATED_TO
801|Retrieved Dropout Imputation|Topic|Anti-Diabetes Treatment|Topic|RELATED_TO
801|Rong Liu|Author|Retrieved Dropout Imputation|Topic|AUTHORED
801|Yongming Qu|Author|Retrieved Dropout Imputation|Topic|AUTHORED
802|Covid-19|Topic|Drug Repurposing|Topic|RELATED_TO
802|Covid-19|Topic|Dexamethasone|Topic|RELATED_TO
802|Covid-19|Topic|Resveratrol|Topic|RELATED_TO
802|Covid-19|Topic|Methotrexate|Topic|RELATED_TO
802|Covid-19|Topic|Indomethacin|Topic|RELATED_TO
802|Covid-19|Topic|Quercetin|Topic|RELATED_TO
802|Dgdr-Net|Topic|Covid-19|Topic|RELATED_TO
802|Comorbidities|Topic|Covid-19|Topic|RELATED_TO
802|Clinical Trials|Topic|Covid-19|Topic|RELATED_TO
802|Yonghyun Nam|Author|Dgdr-Net|Topic|AUTHORED
802|Jae-Seung Yun|Author|Dgdr-Net|Topic|AUTHORED
802|Seung Mi Lee|Author|Dgdr-Net|Topic|AUTHORED
802|Ji Won Park|Author|Dgdr-Net|Topic|AUTHORED
802|Ziqi Chen|Author|Dgdr-Net|Topic|AUTHORED
802|Brian Lee|Author|Dgdr-Net|Topic|AUTHORED
802|Anurag Verma|Author|Dgdr-Net|Topic|AUTHORED
802|Xia Ning|Author|Dgdr-Net|Topic|AUTHORED
802|Li Shen|Author|Dgdr-Net|Topic|AUTHORED
802|Dokyoon Kim|Author|Dgdr-Net|Topic|AUTHORED
803|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|Progressive Supranuclear Palsy Rating Scale (Psprs)|Topic|RELATED_TO
803|Progressive Supranuclear Palsy Rating Scale (Psprs)|Topic|Item Response Theory Models|Topic|RELATED_TO
803|Item Response Theory Models|Topic|Abbv-8E12 Clinical Trial|Topic|RELATED_TO
803|Elham Yousefi|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Mohamed Gewily|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Franz König|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Günter Höglinger|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Franziska Hopfner|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Mats O. Karlsson|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Robin Ristl|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Sonja Zehetmayer|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
803|Martin Posch|Author|Measuring Disease Progression In Clinical Trials For Testing Novel Treatments For Multifaceted Diseases As Progressive Supranuclear Palsy (Psp)|Topic|AUTHORED
804|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|Phase Iii Clinical Trials|Topic|RELATED_TO
804|Retrieved Dropout|Topic|Likelihood-Based Methods|Topic|RELATED_TO
804|Pioneer 1 Phase Iii Clinical Trial|Topic|Likelihood-Based Methods|Topic|RELATED_TO
804|James Bell|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Thomas Drury|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Tobias Mütze|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Christian Bressen Pipper|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Lorenzo Guizzaro|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Marian Mitroiu|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Khadija Rerhou Rantell|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|Marcel Wolbers|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
804|David Wright|Author|Estimands Using The Treatment Policy Strategy For Addressing Intercurrent Events|Topic|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Rachael Fleurence|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Jiang Bian|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Xiaoyan Wang|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Hua Xu|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Dalia Dawoud|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Mitch Higashi|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Jagpreet Chhatwal|Author|AUTHORED
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Generative Ai|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Health Technology Assessment|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Large Language Models|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Evidence Synthesis|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Evidence Generation|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Clinical Trials|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Economic Modeling|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Real-World Data|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Real-World Evidence|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Health Economic Models|Topic|RELATED_TO
805|Generative Ai For Health Technology Assessment: Opportunities, Challenges, And Policy Considerations|Paper|Policy Landscape|Topic|RELATED_TO
806|Asymptotics In Randomized Urn Models|Paper|Zhi-Dong Bai|Author|AUTHORED
806|Asymptotics In Randomized Urn Models|Paper|Feifang Hu|Author|AUTHORED
807|Statistical Methodology For Non-Inferiority Trials|Topic|Non-Inferiority Trials|Topic|RELATED_TO
807|Statistical Methodology For Non-Inferiority Trials|Topic|Wald-Type Test Procedure|Topic|DISCUSSES
807|Statistical Methodology For Non-Inferiority Trials|Topic|Sample Size Allocation Rule|Topic|DISCUSSES
807|Statistical Methodology For Non-Inferiority Trials|Topic|Clinical Trials For Depression|Topic|DISCUSSES
807|Statistical Methodology For Non-Inferiority Trials|Topic|Clinical Trials For Epilepsy|Topic|DISCUSSES
807|M. Mielke|Author|Statistical Methodology For Non-Inferiority Trials|Topic|AUTHORED
807|A. Munk|Author|Statistical Methodology For Non-Inferiority Trials|Topic|AUTHORED
807|Statistical Methodology For Non-Inferiority Trials|Topic|R Software|Topic|RELATED_TO
808|Optimal Design Of A Phase I Cancer Trial|Topic|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|DISCUSSES
808|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|Treatment Design|Topic|RELATED_TO
808|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|Learning Design|Topic|RELATED_TO
808|Treatment Design|Topic|Babb Et Al.'S Escalation With Overdose Control|Topic|RELATED_TO
808|Learning Design|Topic|Haines Et Al.'S $C$-Optimal Design|Topic|RELATED_TO
808|Optimal Design Of A Phase I Cancer Trial|Topic|Bayesian Optimal Design|Topic|RELATED_TO
808|Optimal Design Of A Phase I Cancer Trial|Topic|Phase I Trials|Topic|RELATED_TO
808|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|Simulation Study|Topic|DISCUSSES
808|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|Nonparametric Step-Up/Down Schemes|Topic|RELATED_TO
808|Approximate Dynamic Programming And Its Applications To The Design Of Phase I Cancer Trials|Paper|Bayesian Parametric Model|Topic|RELATED_TO
809|Bayesian Hypothesis Assessment In Two-Arm Trials Using Relative Belief Ratios|Paper|Saman Muthukumarana|Author|AUTHORED
809|Bayesian Hypothesis Assessment In Two-Arm Trials Using Relative Belief Ratios|Paper|Michael Evans|Author|AUTHORED
810|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|Critically Ill Patients|Topic|DISCUSSES
810|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|Treatment|Topic|DISCUSSES
810|Hospital Monitoring Devices|Topic|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|RELATED_TO
810|Spontaneous Breathing Trial|Topic|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|RELATED_TO
810|Spontaneous Breathing Trial|Topic|Critically Ill Patients|Topic|RELATED_TO
810|Personalized Critical Care|Topic|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|RELATED_TO
810|Heart Rate Response|Topic|Spontaneous Breathing Trial|Topic|RELATED_TO
810|Man Chen|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Liang Ren Niestemski|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Robert Prevost|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Michael Mcrae|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
810|Sharath Cholleti|Author|Non-Equilibrium Fluctuation Dissipation Theorem|Topic|AUTHORED
